object_id,split,Z,EBV,is_train,target,Z_err
alae_hend_heron,split_12,0.8659,0.022,1,0,
alag_nimp_laer,split_12,0.3836,0.027,1,0,
alph_alag_lunt,split_12,0.2597,0.016,1,1,
alph_celon_gwaloth,split_12,0.439,0.027,1,0,
amloth_hu_magol,split_12,0.796,0.012,1,0,
anann_nath_echad,split_12,0.4106,0.025,1,0,
anann_talraph_haeron,split_12,0.8308,0.035,1,0,
andrann_calad_gador,split_12,0.7931,0.087,1,0,
ank_ennorath_cuin,split_12,0.2475,0.045,1,0,
annon_callon_cyron,split_12,0.3956,0.026,1,0,
anwar_myril_amon,split_12,0.4128,0.021,1,0,
aphadrim_gwaun_thavron,split_12,0.3574,0.095,1,0,
badhor_rudh_morgul,split_12,0.6818,0.036,1,0,
balrog_Dornhoth_andrann,split_12,0.2791,0.195,1,0,
bass_dol_muinthel,split_12,1.5,0.025,1,0,
braig_hu_badhor,split_12,1.252,0.032,1,0,
braig_randir_gwanur,split_12,0.2566,0.07,1,0,
bregedur_corf_romru,split_12,0.4144,0.023,1,0,
cabed_ang_sirion,split_12,0.3433,0.016,1,0,
cabed_cuil_gondrath,split_12,0.4905,0.037,1,0,
cabed_sador_aranarth,split_12,0.8881,0.011,1,0,
cae_thurin_cabor,split_12,0.2712,0.136,1,0,
cair_maethor_rhun,split_12,1.084,0.065,1,0,
calad_lost_faun,split_12,0.9242,0.034,1,0,
callon_ennorath_andrann,split_12,0.3822,0.015,1,0,
callon_firen_haudh,split_12,0.2432,0.013,1,0,
celeb_Ennor_hal,split_12,0.2671,0.022,1,0,
cirdan_galas_hand,split_12,0.8408,0.037,1,0,
cirdan_rochir_mil,split_12,0.5276,0.137,1,0,
cirion_dagnir_ruith,split_12,0.466,0.011,1,0,
cirion_roch_tirith,split_12,0.667,0.014,1,0,
corf_suil_uruk,split_12,1.236,0.007,1,0,
cugu_lembas_celon,split_12,0.93,0.025,1,0,
dol_heleg_fast,split_12,0.8776,0.043,1,0,
draug_ah_hul,split_12,0.797,0.075,1,0,
duin_espalass_annon,split_12,0.2005,0.013,1,0,
dunedhel_panas_cenedril,split_12,0.4589,0.042,1,0,
eglan_imrad_hervenn,split_12,0.3558,0.032,1,0,
elu_neledh_aras,split_12,0.2558,0.031,1,0,
elvellon_archam_lorn,split_12,0.1685,0.039,1,0,
ennorath_eirien_balrog,split_12,0.3261,0.019,1,0,
eredh_glamor_alag,split_12,0.4179,0.012,1,0,
fang_haradrim_rhach,split_12,0.714,0.011,1,0,
faradrim_Mithrim_Druadan,split_12,0.2894,0.033,1,0,
faradrim_tachol_drafn,split_12,0.4947,0.055,1,0,
faun_agar_dam,split_12,0.3724,0.01,1,0,
fuin_hal_hand,split_12,0.6044,0.009,1,0,
galadhrim_soga_anwar,split_12,0.6946,0.015,1,0,
gaurwaith_suil_fang,split_12,1.54,0.024,1,0,
gilgalad_braig_maen,split_12,0.3726,0.041,1,0,
glamor_hul_firiel,split_12,0.8438,0.096,1,1,
glass_cirion_agar,split_12,0.2733,0.011,1,1,
grond_bass_andrann,split_12,0.4943,0.022,1,0,
gwilwileth_hwiniol_adar,split_12,0.4645,0.075,1,0,
hadhod_aran_gaw,split_12,0.7157,0.046,1,0,
haeron_araf_eryn,split_12,0.1646,0.028,1,0,
heledir_gil_gilgalad,split_12,0.511,0.093,1,0,
heledir_gorn_pethron,split_12,0.5549,0.009,1,0,
heleg_nur_limlug,split_12,0.2606,0.049,1,0,
heleg_rhovan_iar,split_12,0.3024,0.096,1,0,
heleg_rom_Sindarin,split_12,0.5481,0.029,1,0,
hervenn_firion_sirion,split_12,0.467,0.388,1,0,
hub_grond_barad,split_12,0.2633,0.024,1,1,
hul_Ennor_nimbrethil,split_12,0.7371,0.059,1,0,
hun_cuin_maen,split_12,1.107,0.029,1,0,
iar_gul_gobennas,split_12,0.1727,0.04,1,0,
iaun_pendrath_nimp,split_12,0.2815,0.028,1,0,
ira_ennorath_minuial,split_12,0.6368,0.017,1,0,
ist_bregedur_eilian,split_12,1.416,0.013,1,0,
lacha_rochir_nath,split_12,0.3939,0.03,1,0,
lagor_tinnu_gli,split_12,0.2495,0.073,1,0,
lang_imloth_lobor,split_12,0.3993,0.089,1,0,
lend_andrann_raug,split_12,0.4068,0.017,1,0,
lhug_eredh_puig,split_12,0.9339,0.016,1,0,
lhug_hu_mir,split_12,1.199,0.068,1,0,
maecheneb_cund_lavan,split_12,0.8846,0.066,1,1,
maecheneb_uruk_dagnir,split_12,0.3028,0.074,1,0,
magol_Eluwaith_lossen,split_12,0.6947,0.079,1,0,
meldir_rach_iar,split_12,2.686,0.077,1,0,
midh_ist_thangail,split_12,0.4075,0.027,1,0,
minai_manadh_gwathui,split_12,1.188,0.025,1,0,
morn_maecheneb_narthan,split_12,2.049,0.031,1,0,
muil_aderthad_cirdan,split_12,0.4452,0.019,1,0,
mund_rudh_saig,split_12,0.4401,0.026,1,0,
neledh_morgul_glaur,split_12,0.8684,0.009,1,0,
nim_idhren_Mirion,split_12,0.2637,0.043,1,0,
nimp_hast_firiel,split_12,0.3543,0.082,1,0,
noroth_magol_faun,split_12,0.4214,0.03,1,0,
noroth_raug_cirdan,split_12,0.8566,0.013,1,0,
ogol_thul_rodwen,split_12,0.3326,0.009,1,0,
onodrim_fervain_ninglor,split_12,0.4409,0.051,1,0,
onodrim_heleg_lalaith,split_12,0.6536,0.016,1,0,
paich_Druadan_tachol,split_12,1.115,0.163,1,0,
paich_alae_honeg,split_12,0.227,0.445,1,0,
parf_tang_pess,split_12,1.156,0.04,1,0,
pendrath_cirdan_thor,split_12,4.723,0.031,1,0,
pendrath_gwend_riel,split_12,0.7285,0.07,1,0,
pendrath_lalaith_haeron,split_12,0.684,0.096,1,0,
peredhel_espalass_amarth,split_12,0.53,0.069,1,0,
peredhel_pennas_archam,split_12,0.226,0.01,1,0,
pess_aeruil_anwar,split_12,0.4194,0.076,1,0,
pess_ingem_thamas,split_12,1.339,0.051,1,0,
pod_faun_sammar,split_12,0.3598,0.017,1,0,
pod_minai_salab,split_12,0.4002,0.118,1,0,
raef_Tawarwaith_mund,split_12,0.4029,0.051,1,0,
rhosc_onodrim_mund,split_12,0.5205,0.119,1,0,
riel_hervess_thamas,split_12,3.483,0.009,1,0,
ris_nidh_bregedur,split_12,0.601,0.023,1,0,
ris_tavor_navaer,split_12,3.169,0.264,1,0,
roch_amloth_laer,split_12,0.5618,0.012,1,0,
rom_Mithrim_galenas,split_12,0.3995,0.059,1,0,
rom_lobor_lachenn,split_12,0.5531,0.015,1,0,
rudh_cabor_adab,split_12,0.276,0.053,1,0,
rudh_per_adar,split_12,0.3329,0.045,1,0,
rust_pilin_balrog,split_12,0.4214,0.141,1,0,
rust_raug_eglan,split_12,0.1781,0.026,1,1,
rust_sador_emel,split_12,1.068,0.01,1,0,
ryn_cenedril_mil,split_12,2.617,0.026,1,0,
ryn_salab_hul,split_12,0.2351,0.014,1,0,
saelor_glass_gath,split_12,0.4306,0.009,1,0,
saer_archam_heledh,split_12,0.4356,0.014,1,0,
saig_minuial_ungol,split_12,0.9496,0.012,1,1,
salab_cabed_pilin,split_12,0.5664,0.101,1,0,
salph_Eru_mithren,split_12,0.256,0.038,1,0,
sammar_corch_fae,split_12,0.2474,0.036,1,0,
soga_saer_elvellon,split_12,0.3666,0.051,1,0,
suil_corf_cae,split_12,0.8794,0.018,1,0,
suil_pennas_amdir,split_12,0.9745,0.013,1,0,
talraph_myril_aras,split_12,0.2056,0.109,1,1,
tamin_ah_hul,split_12,0.3366,0.068,1,0,
tathar_myril_nothrim,split_12,0.3619,0.011,1,0,
tegilbor_corf_alph,split_12,1.03,0.015,1,0,
thamas_edlothiad_saer,split_12,0.4508,0.057,1,0,
tobas_rist_rhach,split_12,0.2873,0.033,1,0,
uanui_muil_emel,split_12,0.893,0.086,1,0,
uir_alag_aran,split_12,0.5225,0.085,1,0,
ungol_bregedur_faen,split_12,0.3489,0.011,1,0,
uruk_saig_guldur,split_12,1.261,0.015,1,0,
vin_aranarth_dol,split_12,0.1928,0.2,1,1,
vin_imloth_morgul,split_12,1.274,0.027,1,0,
ylf_Eluwaith_amlug,split_12,1.308,0.11,1,0,
ylf_gwilwileth_glamor,split_12,0.5057,0.038,1,0,
ylf_panas_rust,split_12,0.2138,0.045,1,0,
Ennor_imloth_morgul,split_13,0.7532,0.046,1,1,
Gonhir_fast_romru,split_13,0.3017,0.03,1,1,
Gwathuirim_drego_lebdas,split_13,0.748,0.042,1,0,
Rochirrim_aiglos_achas,split_13,0.5624,0.063,1,0,
Rochirrim_araf_nimp,split_13,0.3726,0.026,1,0,
Rochirrim_nost_aes,split_13,0.9489,0.029,1,0,
Sindarin_gwachaedir_lachenn,split_13,0.522,0.074,1,0,
ablad_vin_faen,split_13,0.1817,0.231,1,1,
adab_faun_aith,split_13,0.2369,0.021,1,0,
adab_peredhel_hend,split_13,1.058,0.092,1,0,
adan_fern_nothrim,split_13,0.7057,0.138,1,0,
adan_galad_alagos,split_13,1.037,0.023,1,0,
adel_pethron_imrad,split_13,0.2785,0.065,1,1,
aeglir_certh_bregedur,split_13,0.3452,0.123,1,0,
aeruil_corch_min,split_13,0.3178,0.015,1,1,
agar_badhor_agarwaen,split_13,0.2683,0.061,1,0,
agar_graw_pethron,split_13,0.3111,0.014,1,0,
agar_neledh_imrath,split_13,0.3621,0.011,1,0,
agor_certh_heron,split_13,0.6719,0.024,1,0,
ai_lorn_Mirion,split_13,1.454,0.013,1,0,
alagos_honeg_bragol,split_13,1.119,0.073,1,0,
amath_ulug_Eru,split_13,2.009,0.021,1,0,
amlug_ithron_Ennor,split_13,0.3083,0.022,1,0,
ank_gwaun_haradrim,split_13,0.4326,0.051,1,0,
balrog_minas_galvorn,split_13,0.3792,0.011,1,0,
barad_amath_salph,split_13,0.5419,0.016,1,0,
bragol_galvorn_gwend,split_13,2.248,0.082,1,0,
braig_adar_laer,split_13,0.3362,0.027,1,0,
bronwe_imloth_ithildin,split_13,0.6565,0.019,1,0,
cae_draug_ryn,split_13,0.4899,0.016,1,0,
cair_muinthel_firiel,split_13,1.092,0.047,1,0,
celair_ang_uan,split_13,0.324,0.048,1,1,
celair_ank_alph,split_13,1.123,0.078,1,0,
celair_gwael_in,split_13,0.1804,0.06,1,0,
celair_mir_fae,split_13,0.2537,0.035,1,0,
corch_forodrim_ira,split_13,0.1749,0.02,1,0,
cuil_helegnen_laug,split_13,0.1787,0.009,1,0,
daen_balrog_min,split_13,0.1668,0.111,1,0,
dagnir_calad_lost,split_13,0.1418,0.008,1,0,
dannas_ira_suil,split_13,0.151,0.076,1,0,
dirnaith_fang_uan,split_13,1.614,0.111,1,0,
dol_bronwe_mindon,split_13,0.5616,0.079,1,0,
drego_thurin_gaur,split_13,1.129,0.139,1,0,
elu_bronwe_lavan,split_13,1.166,0.031,1,0,
erchion_hal_hadhod,split_13,0.562,0.136,1,0,
eryn_badhor_nim,split_13,0.5065,0.035,1,0,
espalass_faun_drafn,split_13,0.1676,0.024,1,0,
espalass_hervenn_alae,split_13,0.3304,0.03,1,0,
fang_iar_pess,split_13,0.9835,0.032,1,0,
fast_aes_lost,split_13,1.128,0.045,1,0,
faun_adab_rust,split_13,0.3272,0.064,1,0,
firen_law_cuin,split_13,0.3694,0.075,1,0,
firiel_meril_gas,split_13,1.005,0.052,1,0,
firion_meldir_hun,split_13,0.3612,0.141,1,0,
galas_gul_ryn,split_13,0.6675,0.031,1,0,
gellui_Elrim_Dornhoth,split_13,0.1906,0.022,1,0,
glamog_minai_paich,split_13,0.3231,0.009,1,0,
glandagol_baneth_thor,split_13,0.1699,0.081,1,0,
glandagol_celeb_maecheneb,split_13,0.3326,0.17,1,0,
glass_maecheneb_rust,split_13,0.2355,0.058,1,0,
gondrath_aear_puig,split_13,0.7177,0.048,1,0,
grond_cabor_achad,split_13,0.4938,0.04,1,0,
gul_ai_lalaith,split_13,0.4024,0.065,1,0,
gwathui_heron_minai,split_13,0.6734,0.055,1,0,
gwend_melethron_cuin,split_13,1.888,0.092,1,0,
gwilwileth_mirdan_minai,split_13,0.1375,0.03,1,0,
hadhod_corch_fae,split_13,0.9066,0.033,1,0,
haeron_angos_cugu,split_13,0.3317,0.024,1,0,
hand_galad_aeruil,split_13,0.6494,0.02,1,0,
harad_neledh_ennorath,split_13,0.9752,0.061,1,0,
haust_amon_Tawarwaith,split_13,1.051,0.135,1,0,
heledh_aeruil_hadhod,split_13,0.1871,0.066,1,0,
hervenn_meril_lathron,split_13,0.3659,0.032,1,0,
honeg_hud_bronwe,split_13,0.2158,0.168,1,0,
hwiniol_ist_baug,split_13,1.61,0.011,1,0,
imrath_helegnen_calad,split_13,0.1921,0.025,1,0,
inias_pilin_edlothiad,split_13,1.498,0.022,1,0,
lachenn_badhor_gwend,split_13,0.1818,0.101,1,1,
lagor_cenedril_lost,split_13,0.3455,0.066,1,0,
lain_luin_cae,split_13,1.129,0.017,1,0,
lam_maecheneb_limlug,split_13,0.1656,0.053,1,1,
lang_ablad_thavron,split_13,0.1583,0.101,1,0,
lang_hervenn_eilian,split_13,0.5888,0.016,1,0,
lebdas_Gwathuirim_rochir,split_13,0.2985,0.059,1,0,
lebdas_ryn_hend,split_13,0.7306,0.042,1,1,
luith_dunedhel_ira,split_13,0.6931,0.021,1,0,
maecheneb_galad_melethril,split_13,0.3458,0.128,1,0,
maethor_faen_cair,split_13,0.3346,0.033,1,0,
magor_dunadan_aran,split_13,0.2962,0.135,1,0,
manadh_loss_nost,split_13,0.3398,0.02,1,0,
meldir_fang_gwaun,split_13,0.3893,0.014,1,0,
meldir_iphant_ris,split_13,1.033,0.097,1,0,
meldir_morn_gul,split_13,1.596,0.067,1,0,
menel_gas_calad,split_13,0.2061,0.047,1,0,
menel_salab_pendrath,split_13,0.5276,0.582,1,0,
midh_morn_eglan,split_13,0.2694,0.026,1,1,
midh_pennas_neledh,split_13,0.3255,0.06,1,1,
mil_honeg_morn,split_13,0.4929,0.031,1,0,
minai_ira_ylf,split_13,1.138,0.075,1,0,
minai_ulug_rudh,split_13,0.3829,0.01,1,0,
minas_Eluwaith_araf,split_13,0.3543,0.022,1,0,
mithril_minai_rodwen,split_13,0.3719,0.134,1,0,
morn_amath_hend,split_13,0.3333,0.083,1,0,
mund_morgul_saelor,split_13,0.1493,0.028,1,0,
myril_bragol_nagol,split_13,0.6047,0.202,1,0,
nadhras_lam_celon,split_13,0.3154,0.15,1,0,
naer_uruk_anwar,split_13,2.343,0.035,1,0,
nagol_amdir_aranarth,split_13,1.067,0.038,1,0,
nagol_gaurwaith_firen,split_13,0.2714,0.016,1,0,
nagol_iar_rust,split_13,1.423,0.033,1,0,
nagol_minai_honeg,split_13,0.3919,0.007,1,0,
nestad_pent_gaur,split_13,0.1887,0.128,1,0,
nimbrethil_saer_saew,split_13,0.2018,0.346,1,0,
ninglor_laes_gwachaedir,split_13,1.219,0.095,1,0,
nothrim_ulug_gellui,split_13,0.5676,0.758,1,0,
paich_glamog_glamor,split_13,1.097,0.019,1,0,
per_glamor_hu,split_13,0.3549,0.038,1,0,
per_maethor_uan,split_13,1.35,0.093,1,0,
pilin_lunt_uruk,split_13,0.6187,0.041,1,0,
rach_nath_gwathui,split_13,0.1654,0.181,1,0,
randir_mir_tobas,split_13,0.3623,0.012,1,0,
rhosc_cuin_gath,split_13,0.3672,0.085,1,0,
rhovan_gwaloth_elvellon,split_13,0.5043,0.017,1,0,
riel_baug_nell,split_13,0.1812,0.045,1,0,
rochben_minas_Elrim,split_13,0.2029,0.027,1,0,
rovalug_pent_lam,split_13,0.3607,0.04,1,0,
rudh_imloth_hu,split_13,0.319,0.026,1,0,
ryn_ruith_celeb,split_13,0.5281,0.041,1,0,
saer_mirdan_calad,split_13,1.882,0.014,1,0,
saer_pendrath_aegas,split_13,0.2368,0.022,1,0,
sirion_aphadrim_amath,split_13,0.3627,0.017,1,0,
soga_Eru_muil,split_13,0.7757,0.035,1,1,
soga_firen_rist,split_13,0.6737,0.021,1,0,
tamin_lam_cenedril,split_13,0.6911,0.035,1,0,
tamin_ungol_baneth,split_13,2.589,0.052,1,0,
tathar_lin_Eru,split_13,0.401,0.021,1,0,
tegilbor_elvellon_hend,split_13,0.3364,0.097,1,0,
thul_lebed_nim,split_13,1.026,0.12,1,0,
thurin_alae_randir,split_13,0.3273,0.025,1,0,
ulug_corch_lam,split_13,0.2893,0.043,1,0,
ulug_hand_gellui,split_13,0.3082,0.04,1,0,
ungol_aeruil_heledh,split_13,0.7428,0.009,1,0,
ylf_rovalug_tinuviel,split_13,0.34,0.011,1,0,
Dornhoth_inias_gond,split_14,0.6488,0.024,1,0,
Druadan_galas_Eluwaith,split_14,0.287,0.061,1,0,
Elrim_cair_amon,split_14,1.203,0.08,1,0,
Gwathuirim_hwiniol_celon,split_14,0.2972,0.108,1,0,
Ithil_minas_elvellon,split_14,0.3718,0.077,1,0,
Rochirrim_haeron_cenedril,split_14,1.275,0.013,1,0,
Sindarin_lam_dunedhel,split_14,1.282,0.124,1,0,
adab_drafn_amloth,split_14,0.3684,0.018,1,0,
adan_rom_alae,split_14,0.1623,0.041,1,0,
aear_glass_morn,split_14,0.3024,0.019,1,0,
aear_lunt_nana,split_14,1.624,0.028,1,0,
aerlinn_Elrim_alph,split_14,0.1786,0.107,1,0,
aes_hub_law,split_14,0.2424,0.012,1,0,
aglareb_thangail_nana,split_14,0.7475,0.02,1,0,
agor_yll_tachol,split_14,0.2949,0.058,1,0,
ah_muinthel_tobas,split_14,0.4054,0.013,1,0,
ai_peredhel_laer,split_14,0.2073,0.055,1,1,
aiglos_roch_nim,split_14,0.2907,0.028,1,0,
alae_eryn_hand,split_14,0.1445,0.06,1,0,
alae_guldur_ithron,split_14,0.2929,0.019,1,0,
alph_ist_faun,split_14,0.6487,0.059,1,0,
anann_saew_aranarth,split_14,0.3401,0.069,1,0,
angos_dagnir_tamin,split_14,0.4628,0.09,1,0,
annon_gwend_lain,split_14,0.1821,0.033,1,0,
annon_lorn_baug,split_14,0.3795,0.012,1,0,
archam_puig_hervess,split_14,0.8987,0.009,1,0,
balrog_aear_Gwathuirim,split_14,0.4669,0.02,1,0,
baneth_nidh_cyron,split_14,0.6307,0.013,1,0,
bass_amarth_elvellon,split_14,0.2556,0.012,1,0,
bass_archam_rhosc,split_14,1.294,0.024,1,1,
bragol_mirdan_ira,split_14,0.3069,0.016,1,0,
braig_minai_ram,split_14,0.2858,0.049,1,0,
bronwe_aderthad_law,split_14,0.2426,0.05,1,0,
cae_Ennor_ulug,split_14,1.288,0.012,1,0,
calad_dol_rhach,split_14,0.2708,0.138,1,0,
callon_perian_ulug,split_14,0.3918,0.057,1,0,
caras_corf_faradrim,split_14,1.289,0.06,1,0,
celair_hud_paich,split_14,0.2795,0.036,1,0,
cirion_ungol_ira,split_14,0.1098,0.036,1,1,
corch_nagol_glaur,split_14,0.2649,0.234,1,0,
cuil_gwanur_panas,split_14,0.8581,0.026,1,0,
cuil_noroth_tachol,split_14,0.9398,0.017,1,1,
daen_loss_Druadan,split_14,0.1044,0.062,1,1,
daen_rochir_galvorn,split_14,0.2947,0.046,1,0,
dol_badhor_gwael,split_14,0.28,0.053,1,0,
duin_cabed_Eru,split_14,0.4772,0.079,1,0,
dunedhel_imloth_nimp,split_14,0.268,0.047,1,0,
dunedhel_saer_lorn,split_14,1.461,0.064,1,1,
edlothiad_corch_cugu,split_14,0.008771,0.023,1,0,
eglan_adar_celeb,split_14,0.2236,0.11,1,0,
eilian_tathar_hend,split_14,0.4144,0.12,1,0,
elu_riel_aear,split_14,0.4871,0.032,1,0,
eredh_narthan_eryn,split_14,0.512,0.171,1,0,
espalass_Eru_lalaith,split_14,0.1158,0.016,1,0,
espalass_dagnir_Mithrim,split_14,0.1991,0.142,1,0,
fae_myril_cugu,split_14,1.298,0.008,1,0,
fern_firen_curunir,split_14,1.456,0.047,1,0,
firen_lachenn_lend,split_14,1.351,0.02,1,0,
firen_ogol_graw,split_14,0.5157,0.019,1,0,
galad_haust_luithien,split_14,0.4938,0.026,1,0,
galenas_gwador_rust,split_14,2.984,0.127,1,0,
gaur_callon_guldur,split_14,0.4109,0.023,1,0,
glamog_ennorath_mil,split_14,0.746,0.035,1,0,
glamog_salph_hador,split_14,0.1862,0.051,1,0,
glandagol_aduial_aderthad,split_14,0.7258,0.033,1,0,
glandagol_morgul_hend,split_14,0.3852,0.088,1,0,
glass_roch_Druadan,split_14,1.374,0.033,1,0,
glaur_heledh_galas,split_14,1.755,0.024,1,0,
gobennas_hul_lhug,split_14,0.7324,0.013,1,0,
gobennas_nath_rochben,split_14,0.9371,0.021,1,1,
gul_glamog_gaur,split_14,1.313,0.011,1,1,
gwachaedir_agar_hud,split_14,0.1113,0.068,1,0,
gwador_erchion_thamas,split_14,0.4869,0.045,1,0,
gwarth_gwanur_adar,split_14,0.2419,0.01,1,0,
gwarth_lebed_pent,split_14,0.1845,0.032,1,0,
harad_rhosc_malad,split_14,0.1685,0.728,1,0,
haradrim_helegnen_iaun,split_14,0.19,0.066,1,0,
hast_heledh_thul,split_14,0.8744,0.084,1,0,
heledir_corch_pennas,split_14,0.1257,0.027,1,0,
heron_bain_glae,split_14,0.9981,0.011,1,0,
heron_gondrath_nimp,split_14,0.4674,0.025,1,0,
hud_sogannen_riel,split_14,0.3436,0.033,1,0,
hul_idhren_iar,split_14,2.0,0.03,1,0,
hun_pilin_mindon,split_14,1.376,0.035,1,1,
hwiniol_Rochirrim_uruk,split_14,0.4681,0.012,1,0,
imlad_Ithil_Elrim,split_14,1.097,0.017,1,0,
imloth_firiel_certh,split_14,0.1128,0.137,1,1,
imrad_in_puig,split_14,1.023,0.027,1,1,
iphant_grond_nimbrethil,split_14,0.2691,0.058,1,0,
ira_laer_nath,split_14,1.209,0.028,1,0,
ist_eglan_rom,split_14,0.4014,0.022,1,0,
lacha_badhor_raug,split_14,0.3061,0.071,1,0,
lachenn_angos_amlug,split_14,0.5905,0.012,1,0,
lachenn_law_vin,split_14,0.6578,0.025,1,0,
laer_cund_elvellon,split_14,0.2951,0.068,1,0,
laes_acharn_tobas,split_14,0.4943,0.065,1,0,
lalaith_min_rhovan,split_14,0.4424,0.012,1,0,
lalaith_tirith_ris,split_14,0.3961,0.022,1,0,
laug_ennorath_glamog,split_14,0.398,0.09,1,0,
lebed_adar_amath,split_14,0.2705,0.023,1,0,
lebed_erchion_emel,split_14,0.6828,0.031,1,0,
lembas_salph_balrog,split_14,0.3846,0.044,1,0,
lend_fuin_helegnen,split_14,0.5835,0.04,1,0,
lend_harad_aith,split_14,0.4084,0.015,1,0,
limlug_saew_Ithil,split_14,1.651,0.121,1,0,
lin_pess_vin,split_14,0.3657,0.027,1,0,
lost_heleg_magol,split_14,0.6835,0.007,1,0,
luith_harad_saelor,split_14,0.7129,0.033,1,0,
lunt_braig_nana,split_14,0.3999,0.087,1,0,
lunt_sogannen_certh,split_14,1.361,0.013,1,1,
maen_dam_heron,split_14,1.088,0.006,1,0,
malad_eryn_gondrath,split_14,1.223,0.067,1,0,
melethril_bragol_tirith,split_14,0.5185,0.029,1,0,
midh_gwachaedir_gli,split_14,0.4355,0.022,1,0,
min_talraph_Sindarin,split_14,0.235,0.115,1,1,
mirdan_gli_paich,split_14,0.1548,0.126,1,0,
muil_faradrim_ungol,split_14,0.3752,0.026,1,0,
nagol_per_tachol,split_14,1.46,0.01,1,0,
narthan_gwaloth_ris,split_14,0.1649,0.019,1,0,
neledh_lang_gwarth,split_14,0.2606,0.027,1,0,
nell_glandagol_dam,split_14,0.3017,0.026,1,0,
nost_archam_annon,split_14,0.6627,0.023,1,0,
nur_bass_curunir,split_14,0.3576,0.037,1,0,
onodrim_galenas_cugu,split_14,0.2694,0.012,1,0,
paich_ungol_hast,split_14,0.2983,0.083,1,0,
panas_hervess_mereth,split_14,0.3984,0.016,1,0,
parf_cugu_magol,split_14,0.4211,0.01,1,0,
parf_heledh_gwathui,split_14,0.5056,0.053,1,0,
pendrath_aes_Eru,split_14,0.3965,0.046,1,0,
pennas_gond_aran,split_14,1.51,0.036,1,0,
pennas_sammar_Dornhoth,split_14,1.297,0.077,1,1,
pent_edlothiad_law,split_14,0.8776,0.107,1,0,
peredhel_tegilbor_dagnir,split_14,0.2682,0.032,1,0,
pess_Mirion_raug,split_14,0.3042,0.093,1,0,
pess_ithron_lebdas,split_14,0.7683,0.065,1,0,
raef_galadh_aran,split_14,0.1977,0.016,1,0,
ram_lebdas_rist,split_14,0.3601,0.094,1,0,
randir_mereth_archam,split_14,0.4676,0.019,1,0,
rist_thamas_bragol,split_14,0.1626,0.084,1,0,
romru_morgul_lossen,split_14,0.2597,0.035,1,0,
rudh_ira_faun,split_14,0.3991,0.012,1,0,
sirion_gellui_adab,split_14,0.2483,0.049,1,0,
talraph_gwend_aeglir,split_14,0.641,0.022,1,0,
tamin_aduial_parf,split_14,0.2356,0.021,1,1,
tathar_helegnen_guldur,split_14,0.7234,0.042,1,0,
tathar_uruk_adel,split_14,0.2831,0.039,1,0,
thamas_gwarth_gwathui,split_14,0.3651,0.009,1,0,
thangail_tang_galvorn,split_14,0.3147,0.014,1,0,
tinnu_imloth_laer,split_14,0.3764,0.043,1,0,
tirith_agarwaen_toll,split_14,0.1636,0.058,1,0,
uir_duin_faun,split_14,0.2561,0.031,1,0,
ulug_vin_Gonhir,split_14,0.4456,0.017,1,0,
uruk_aran_yll,split_14,2.747,0.079,1,0,
uruk_cund_nath,split_14,1.19,0.026,1,0,
Eluwaith_cyron_hwiniol,split_15,0.2341,0.095,1,0,
Eluwaith_nost_magol,split_15,0.3935,0.038,1,0,
Gwathuirim_gwanur_hu,split_15,0.2481,0.015,1,0,
Ithil_menel_agar,split_15,0.4117,0.04,1,0,
Mirion_lain_iaun,split_15,0.3429,0.012,1,0,
Rochirrim_lang_hador,split_15,1.042,0.044,1,0,
Rochirrim_raegdan_tavor,split_15,0.4152,0.037,1,0,
aerlinn_heron_luith,split_15,0.4712,0.026,1,1,
aerlinn_laer_aith,split_15,0.1854,0.063,1,0,
aerlinn_saer_nell,split_15,0.4457,0.02,1,0,
aes_sammar_thul,split_15,0.3367,0.055,1,0,
agarwaen_hu_fervain,split_15,0.4963,0.061,1,0,
ah_saelor_hend,split_15,0.1108,0.157,1,0,
ai_hub_hwiniol,split_15,0.5662,0.02,1,0,
aiglos_ryn_gwael,split_15,0.4675,0.07,1,0,
aith_gwarth_lagor,split_15,1.217,0.08,1,0,
alae_dol_nimp,split_15,0.4718,0.081,1,1,
alae_saew_dannas,split_15,0.8778,0.024,1,0,
amloth_glamog_gwaun,split_15,1.318,0.01,1,0,
anann_uir_ang,split_15,0.4055,0.019,1,0,
anwar_randir_myril,split_15,0.3875,0.034,1,0,
aran_honeg_sirion,split_15,0.4045,0.038,1,0,
baneth_harad_heledir,split_15,0.3299,0.083,1,0,
baneth_tamin_gli,split_15,1.959,0.028,1,0,
barad_ogol_sammar,split_15,0.3206,0.07,1,0,
bass_echad_gwael,split_15,1.439,0.021,1,0,
cabed_gellui_peredhel,split_15,0.3905,0.093,1,0,
cabor_gaurwaith_Gwathuirim,split_15,0.966,0.064,1,1,
cae_Mithrim_fervain,split_15,0.4,0.02,1,0,
calad_lobor_meril,split_15,0.3692,0.013,1,0,
celair_amon_hervess,split_15,0.8888,0.054,1,0,
cenedril_ram_rudh,split_15,0.1694,0.041,1,0,
corf_acharn_vin,split_15,0.7817,0.024,1,0,
cugu_gobennas_lebenedh,split_15,0.8673,0.078,1,0,
cuin_alae_nana,split_15,0.2557,0.008,1,0,
curunir_melethril_galadh,split_15,0.2463,0.053,1,0,
daen_lalaith_cabor,split_15,0.4067,0.059,1,0,
