object_id,Z,EBV,Z_err,Z_isna,EBV_isna,Zerr_isna,is_train
lebed_fern_agor,0.1687,0.031,,0,0,1,1
lebenedh_imrath_Gonhir,0.6038,0.118,,0,0,1,1
lebenedh_paich_faun,2.201,0.262,,0,0,1,1
lembas_corch_dagnir,0.7845,0.029,,0,0,1,1
lhug_minuial_achas,1.154,0.029,,0,0,1,1
limlug_aderthad_mithril,0.3557,0.055,,0,0,1,1
lobor_ank_cuil,0.4327,0.134,,0,0,1,1
loss_anann_yll,0.09905,0.043,,0,0,1,1
loss_faun_amath,1.022,0.017,,0,0,1,1
lunt_gaw_gaurwaith,0.8733,0.064,,0,0,1,1
maecheneb_eryn_fervain,0.3664,0.017,,0,0,1,1
malad_acharn_Eluwaith,2.395,0.095,,0,0,1,1
manadh_ithildin_rudh,0.3217,0.105,,0,0,1,1
meldir_faen_ingem,0.2402,0.194,,0,0,1,1
meldir_nagol_heron,0.6251,0.054,,0,0,1,1
menel_certh_tinnu,0.5638,0.074,,0,0,1,1
midh_raug_minas,0.2599,0.018,,0,0,1,1
mil_aear_Druadan,0.9899,0.073,,0,0,1,1
min_adan_bregedur,0.6608,0.018,,0,0,1,1
minas_rudh_harad,0.1991,0.012,,0,0,1,1
mindon_grond_pent,0.3301,0.015,,0,0,1,1
minuial_aphadrim_yll,0.4277,0.026,,0,0,1,1
mir_pilin_mithren,0.5174,0.052,,0,0,1,1
mithren_Eluwaith_barad,0.7542,0.039,,0,0,1,1
mithren_lin_in,0.3691,0.098,,0,0,1,1
mithril_imrath_tamin,0.6839,0.066,,0,0,1,1
muil_hun_alae,0.6821,0.022,,0,0,1,1
mund_muil_nidh,0.709,0.024,,0,0,1,1
myril_aear_agor,0.3877,0.018,,0,0,1,1
narthan_Ithil_gellui,0.4041,0.006,,0,0,1,1
narthan_alph_galas,0.4296,0.121,,0,0,1,1
narthan_bass_haudh,1.441,0.046,,0,0,1,1
nath_glaur_dirnaith,1.109,0.036,,0,0,1,1
nath_ira_thangail,0.5114,0.008,,0,0,1,1
neledh_tinuviel_inias,0.5155,0.022,,0,0,1,1
nell_cabor_min,0.9232,0.076,,0,0,1,1
nell_gwador_dirnaith,0.9469,0.024,,0,0,1,1
nim_gath_eredh,0.1166,0.023,,0,0,1,1
nim_gwathui_suil,1.896,0.082,,0,0,1,1
nur_firiel_magor,0.7434,0.043,,0,0,1,1
ogol_minai_ninglor,0.2015,0.036,,0,0,1,1
onodrim_ruith_lang,0.2178,0.025,,0,0,1,1
pendrath_haradrim_pethron,1.45,0.028,,0,0,1,1
pendrath_maethor_iar,1.052,0.011,,0,0,1,1
pent_sammar_drego,0.179,0.264,,0,0,1,1
peredhel_gli_nagol,0.9594,0.037,,0,0,1,1
pess_myril_navaer,0.396,0.081,,0,0,1,1
puig_annon_gilgalad,2.137,0.045,,0,0,1,1
rach_drego_gul,0.7826,0.047,,0,0,1,1
raef_amlug_corch,0.3633,0.064,,0,0,1,1
raef_min_ram,0.8607,0.022,,0,0,1,1
raegdan_hand_adab,0.8462,0.047,,0,0,1,1
raug_rist_thamas,0.1949,0.047,,0,0,1,1
ris_aerlinn_minuial,0.8373,0.106,,0,0,1,1
rudh_elvellon_eglan,0.4046,0.017,,0,0,1,1
rust_ungol_gador,0.6973,0.211,,0,0,1,1
soga_naer_mirdan,1.831,0.046,,0,0,1,1
suil_dunedhel_gil,0.3785,0.017,,0,0,1,1
talraph_gwael_lunt,0.98,0.007,,0,0,1,1
talraph_tinnu_agarwaen,4.051,0.01,,0,0,1,1
tann_gwaun_hub,0.4447,0.045,,0,0,1,1
thamas_amarth_eredh,0.241,0.052,,0,0,1,1
thul_rochben_eglan,0.8536,0.009,,0,0,1,1
thul_sirion_baneth,1.054,0.13,,0,0,1,1
toll_ninglor_ris,0.3477,0.064,,0,0,1,1
uan_lacha_heron,0.457,0.067,,0,0,1,1
uir_pess_agar,0.5856,0.062,,0,0,1,1
yll_minai_gondrath,0.365,0.134,,0,0,1,1
Druadan_galas_ram,0.9706,0.054,,0,0,1,1
Eru_lasguil_lossen,0.4854,0.031,,0,0,1,1
Mirion_lunt_fae,0.4266,0.062,,0,0,1,1
adab_cabor_gwaun,0.435,0.051,,0,0,1,1
adab_thul_rust,0.3705,0.017,,0,0,1,1
adan_lhug_hervess,0.4467,0.085,,0,0,1,1
aeglir_Dornhoth_adan,0.695,0.023,,0,0,1,1
aeglir_min_graw,0.6406,0.172,,0,0,1,1
aes_espalass_iphant,0.315,0.023,,0,0,1,1
aglareb_araf_glamor,0.8702,0.023,,0,0,1,1
ah_anwar_Sindarin,0.5087,0.044,,0,0,1,1
ah_lam_lobor,0.2716,0.035,,0,0,1,1
aiglos_Sindarin_glass,0.5195,0.038,,0,0,1,1
aith_firen_corch,0.3794,0.035,,0,0,1,1
alagos_hador_melethril,0.3596,0.041,,0,0,1,1
amath_rochben_nim,0.5232,0.089,,0,0,1,1
anann_acharn_midh,0.4884,0.045,,0,0,1,1
ang_ungol_rochben,0.3771,0.017,,0,0,1,1
anwar_lunt_hador,0.2699,0.097,,0,0,1,1
anwar_mithren_hal,0.2799,0.23,,0,0,1,1
aran_dannas_malad,0.4457,0.01,,0,0,1,1
aran_hast_Eru,0.2984,0.141,,0,0,1,1
aranarth_faun_hand,0.4214,0.016,,0,0,1,1
aras_malad_Eru,0.9063,0.015,,0,0,1,1
bass_ulug_aegas,0.8219,0.02,,0,0,1,1
baug_gwarth_ram,0.2085,0.231,,0,0,1,1
baug_tavor_pent,0.4059,0.045,,0,0,1,1
braig_corch_dannas,0.2796,0.039,,0,0,1,1
cabed_min_sammar,1.334,0.177,,0,0,1,1
cae_glae_gwador,0.343,0.038,,0,0,1,1
caras_saelor_galas,0.5077,0.027,,0,0,1,1
celair_ennorath_aphadrim,0.2411,0.168,,0,0,1,1
cenedril_espalass_ang,0.3542,0.075,,0,0,1,1
certh_bain_glamor,0.2986,0.088,,0,0,1,1
corf_hub_harad,0.4255,0.089,,0,0,1,1
cuil_magor_faen,1.898,0.013,,0,0,1,1
cund_elvellon_mithren,0.8111,0.062,,0,0,1,1
daen_glaur_ram,0.3195,0.027,,0,0,1,1
dam_barad_fervain,0.3736,0.116,,0,0,1,1
dannas_Rochirrim_magor,1.533,0.094,,0,0,1,1
dannas_amath_alagos,1.223,0.027,,0,0,1,1
draug_mindon_galadh,0.419,0.02,,0,0,1,1
eilian_perian_glamor,0.4641,0.046,,0,0,1,1
eirien_saer_tegilbor,0.8217,0.014,,0,0,1,1
emel_gobennas_lang,0.6084,0.041,,0,0,1,1
emel_iphant_haust,0.6814,0.045,,0,0,1,1
ennorath_balrog_gaur,0.4014,0.057,,0,0,1,1
ennorath_graw_hand,0.5707,0.015,,0,0,1,1
ennorath_rusc_mindon,1.436,0.02,,0,0,1,1
eredh_callon_saig,0.2067,0.069,,0,0,1,1
forodrim_lossen_ruith,1.389,0.068,,0,0,1,1
gador_lost_mil,0.4409,0.018,,0,0,1,1
galad_lebenedh_uir,0.487,0.016,,0,0,1,1
galad_nothrim_balrog,0.3581,0.066,,0,0,1,1
galadhrim_Eluwaith_gond,0.72,0.041,,0,0,1,1
galadhrim_galadh_salph,0.4545,0.087,,0,0,1,1
galadhrim_roch_eglan,0.7216,0.059,,0,0,1,1
galas_sogannen_ank,0.967,0.017,,0,0,1,1
galvorn_suil_fang,0.3177,0.039,,0,0,1,1
gaur_gaurwaith_elu,0.7303,0.126,,0,0,1,1
gaur_nimp_gwend,0.3417,0.088,,0,0,1,1
gaurwaith_gil_malad,0.4669,0.047,,0,0,1,1
gellui_ank_uir,0.2969,0.111,,0,0,1,1
gil_gath_morn,0.3179,0.011,,0,0,1,1
glamor_riel_hun,2.768,0.171,,0,0,1,1
glaur_aith_salph,0.4734,0.046,,0,0,1,1
gondrath_rhun_eirien,0.1264,0.02,,0,0,1,1
gorn_meril_aderthad,0.4164,0.094,,0,0,1,1
grond_saelor_pess,0.3871,0.017,,0,0,1,1
gul_mithril_ungol,0.3645,0.108,,0,0,1,1
gwael_salab_mithren,1.65,0.037,,0,0,1,1
gwarth_lebdas_cyron,0.6473,0.015,,0,0,1,1
gwaun_limlug_amon,0.4709,0.027,,0,0,1,1
gwend_hador_bain,2.002,0.096,,0,0,1,1
hador_tinuviel_celair,0.58,0.046,,0,0,1,1
hal_pethron_dunedhel,0.4306,0.134,,0,0,1,1
haradrim_laer_cenedril,0.7477,0.091,,0,0,1,1
haudh_caras_gaurwaith,0.4298,0.013,,0,0,1,1
haust_faen_ruith,0.4447,0.008,,0,0,1,1
heledh_cugu_aeruil,0.3547,0.018,,0,0,1,1
heledir_idhren_melethril,0.4445,0.024,,0,0,1,1
helegnen_cae_pendrath,0.4112,0.014,,0,0,1,1
hend_lost_barad,0.2967,0.122,,0,0,1,1
hervess_roch_espalass,0.904,0.031,,0,0,1,1
hud_bellas_thangail,0.4209,0.048,,0,0,1,1
hwiniol_emel_dagnir,0.3143,0.077,,0,0,1,1
iaun_curunir_aegas,0.4166,0.059,,0,0,1,1
imlad_daen_iphant,0.319,0.049,,0,0,1,1
imloth_anwar_thor,0.1209,0.102,,0,0,1,1
imrath_anwar_fang,0.3264,0.249,,0,0,1,1
in_gwaloth_gaw,0.3188,0.046,,0,0,1,1
inias_luin_tavor,0.3093,0.028,,0,0,1,1
iphant_muinthel_amdir,0.4024,0.032,,0,0,1,1
laer_anwar_lorn,0.2121,0.235,,0,0,1,1
laes_lunt_aran,0.7958,0.019,,0,0,1,1
lain_acharn_lam,0.309,0.023,,0,0,1,1
lathron_pess_aith,0.4835,0.107,,0,0,1,1
lebenedh_uan_hand,0.1146,0.228,,0,0,1,1
lembas_uan_laug,0.3301,0.065,,0,0,1,1
lhug_cae_Rochirrim,0.6411,0.077,,0,0,1,1
limlug_ingem_alae,0.4704,0.019,,0,0,1,1
lossen_haeron_faun,0.4399,0.036,,0,0,1,1
lossen_hervenn_gwanur,1.834,0.024,,0,0,1,1
luin_tobas_ulug,0.6919,0.011,,0,0,1,1
maecheneb_drafn_thurin,0.4201,0.06,,0,0,1,1
maecheneb_pennas_ingem,0.6356,0.042,,0,0,1,1
maen_bass_rhovan,1.849,0.103,,0,0,1,1
maen_ithron_laes,0.9591,0.032,,0,0,1,1
manadh_Eru_adab,0.3615,0.031,,0,0,1,1
manadh_hend_curunir,0.9875,0.006,,0,0,1,1
melethril_ogol_tirith,1.311,0.038,,0,0,1,1
midh_rist_vin,0.8144,0.028,,0,0,1,1
minas_rodwen_guldur,0.7695,0.056,,0,0,1,1
mindon_heledh_gwador,0.3435,0.027,,0,0,1,1
minuial_gaurwaith_Gonhir,0.8425,0.051,,0,0,1,1
mir_alph_hadhod,0.5109,0.013,,0,0,1,1
mithren_nothrim_meldir,0.2187,0.035,,0,0,1,1
mithril_amarth_lossen,0.3095,0.007,,0,0,1,1
myril_thavron_eilian,2.189,0.082,,0,0,1,1
neledh_mil_lathron,0.3315,0.041,,0,0,1,1
nestad_lass_dirnaith,1.345,0.142,,0,0,1,1
nestad_pethron_elu,0.4121,0.098,,0,0,1,1
noroth_ingem_amdir,0.3726,0.031,,0,0,1,1
nost_ungol_gond,1.085,0.013,,0,0,1,1
paich_rhovan_agar,0.5716,0.05,,0,0,1,1
panas_daen_soga,0.6718,0.035,,0,0,1,1
panas_thor_rhun,0.4313,0.091,,0,0,1,1
per_ris_idhren,0.4111,0.02,,0,0,1,1
perian_merilin_imrad,0.3892,0.015,,0,0,1,1
pethron_lagor_aeruil,0.4869,0.031,,0,0,1,1
pilin_nimbrethil_glass,0.8208,0.019,,0,0,1,1
puig_lebed_lain,0.8,0.116,,0,0,1,1
rach_adan_cenedril,0.3348,0.188,,0,0,1,1
raegdan_tann_amarth,0.8904,0.011,,0,0,1,1
raegdan_tathar_dam,0.3861,0.106,,0,0,1,1
ram_pod_pendrath,1.134,0.014,,0,0,1,1
rhun_dagnir_eryn,0.4862,0.072,,0,0,1,1
rochir_harad_corch,0.3948,0.032,,0,0,1,1
rodwen_lacha_maecheneb,0.5882,0.056,,0,0,1,1
rovalug_galadhrim_hun,0.3324,0.107,,0,0,1,1
rusc_galas_lhug,0.3874,0.009,,0,0,1,1
salph_daen_ira,0.2652,0.042,,0,0,1,1
salph_galadhrim_glaur,0.9126,0.031,,0,0,1,1
sammar_amarth_rusc,0.4877,0.012,,0,0,1,1
sogannen_gador_ang,0.1929,0.026,,0,0,1,1
tachol_drafn_nidh,0.3372,0.016,,0,0,1,1
tachol_tang_pendrath,2.187,0.029,,0,0,1,1
talraph_haeron_Mithrim,1.322,0.01,,0,0,1,1
thul_mirdan_nadhras,0.9134,0.032,,0,0,1,1
thurin_Gonhir_Druadan,0.4617,0.011,,0,0,1,1
tirith_bregedur_galad,0.551,0.007,,0,0,1,1
toll_eredh_faen,0.3419,0.028,,0,0,1,1
uanui_noroth_haust,0.7288,0.017,,0,0,1,1
ulug_Eluwaith_ingem,1.505,0.106,,0,0,1,1
ulug_hervenn_menel,0.4156,0.265,,0,0,1,1
Dornhoth_salab_corch,0.9011,0.033,,0,0,1,1
Eru_alae_nath,0.3582,0.038,,0,0,1,1
Ithil_law_galas,0.3881,0.042,,0,0,1,1
Mithrim_mereth_rom,0.193,0.028,,0,0,1,1
Tawarwaith_Gwathuirim_cabed,0.6798,0.018,,0,0,1,1
acharn_per_gwaloth,0.4143,0.025,,0,0,1,1
aear_morgul_heleg,0.2574,0.027,,0,0,1,1
aerlinn_nadhras_cund,0.2637,0.048,,0,0,1,1
aerlinn_sirion_gli,0.7949,0.024,,0,0,1,1
agar_cugu_glaur,0.4795,0.093,,0,0,1,1
ah_achad_bain,0.3934,0.021,,0,0,1,1
ah_navaer_agarwaen,1.06,0.028,,0,0,1,1
aiglos_saig_mindon,0.5576,0.017,,0,0,1,1
aith_glass_firiel,0.482,0.011,,0,0,1,1
alag_amlug_gaurwaith,0.3603,0.025,,0,0,1,1
alph_nana_panas,1.145,0.024,,0,0,1,1
amon_corch_idhren,0.3889,0.077,,0,0,1,1
anann_raegdan_lost,0.1608,0.057,,0,0,1,1
annon_salab_aderthad,1.262,0.017,,0,0,1,1
aphadrim_neledh_ist,0.2385,0.076,,0,0,1,1
araf_agar_maecheneb,1.138,0.065,,0,0,1,1
araf_glamog_echad,0.7431,0.01,,0,0,1,1
aranarth_gellui_melethril,0.05731,0.039,,0,0,1,1
aranarth_sirion_adan,1.242,0.051,,0,0,1,1
aras_ang_aeruil,0.6409,0.035,,0,0,1,1
archam_elu_rochben,0.2446,0.027,,0,0,1,1
archam_hu_cirion,0.1908,0.075,,0,0,1,1
archam_lang_alph,0.8701,0.076,,0,0,1,1
badhor_talraph_lam,0.7046,0.016,,0,0,1,1
bellas_gul_aras,0.8238,0.019,,0,0,1,1
bellas_luithien_melethril,2.744,0.031,,0,0,1,1
bragol_onodrim_nimbrethil,1.13,0.128,,0,0,1,1
cabed_mereth_iphant,1.697,0.082,,0,0,1,1
cabor_aran_melethril,0.3523,0.023,,0,0,1,1
cabor_firiel_rhosc,0.9488,0.072,,0,0,1,1
cabor_merilin_hwiniol,3.08,0.124,,0,0,1,1
corch_ennorath_dagnir,0.8459,0.051,,0,0,1,1
corch_iphant_saelor,0.539,0.053,,0,0,1,1
cugu_soga_mirdan,1.889,0.021,,0,0,1,1
cuil_pent_yll,0.2485,0.036,,0,0,1,1
cyron_cair_vin,1.244,0.014,,0,0,1,1
dannas_uanui_Ennor,2.726,0.035,,0,0,1,1
dirnaith_aphadrim_adab,0.3661,0.052,,0,0,1,1
drafn_haradrim_nimbrethil,0.6486,0.012,,0,0,1,1
drafn_mund_lathron,0.7028,0.072,,0,0,1,1
draug_gwaloth_baug,0.7089,0.081,,0,0,1,1
drego_lachenn_minas,0.4704,0.125,,0,0,1,1
dunedhel_haust_nothrim,0.09532,0.063,,0,0,1,1
emel_mindon_sador,0.3036,0.066,,0,0,1,1
ennorath_eirien_tavor,1.492,0.05,,0,0,1,1
faen_thamas_certh,0.1881,0.047,,0,0,1,1
faun_aerlinn_maen,0.7569,0.031,,0,0,1,1
fervain_idhren_Mirion,0.1882,0.096,,0,0,1,1
firen_drego_ablad,0.2036,0.011,,0,0,1,1
forodrim_myril_pilin,0.1611,0.048,,0,0,1,1
fuin_nadhras_hud,0.9203,0.05,,0,0,1,1
galenas_saer_rhosc,0.09091,0.017,,0,0,1,1
gas_tamin_ablad,0.5477,0.025,,0,0,1,1
gaurwaith_angos_lebdas,0.1826,0.076,,0,0,1,1
gellui_law_lalaith,0.4647,0.081,,0,0,1,1
gilgalad_eglan_maecheneb,0.8708,0.018,,0,0,1,1
glamor_celon_gondrath,0.9035,0.143,,0,0,1,1
glamor_iar_amloth,0.4154,0.037,,0,0,1,1
glass_rom_puig,0.0627,0.14,,0,0,1,1
glaur_narthan_hervenn,0.4942,0.06,,0,0,1,1
glaur_ogol_cugu,0.9838,0.065,,0,0,1,1
gond_alagos_andrann,0.194,0.015,,0,0,1,1
grond_soga_ai,0.5748,0.022,,0,0,1,1
guldur_lebenedh_perian,1.201,0.16,,0,0,1,1
guldur_lossen_tinuviel,0.6843,0.011,,0,0,1,1
guldur_nath_toll,1.097,0.032,,0,0,1,1
gwaloth_espalass_angos,0.683,0.024,,0,0,1,1
gwarth_mir_ris,0.8635,0.08,,0,0,1,1
gwaun_melethril_amdir,0.1889,0.069,,0,0,1,1
hador_aras_badhor,1.095,0.03,,0,0,1,1
haradrim_ithildin_mereth,0.3696,0.043,,0,0,1,1
heledh_rochben_drego,0.1437,0.096,,0,0,1,1
honeg_raug_morn,0.9222,0.104,,0,0,1,1
hub_nur_rhovan,0.2983,0.024,,0,0,1,1
hub_saew_nestad,0.7319,0.023,,0,0,1,1
iar_aranarth_hwiniol,2.284,0.083,,0,0,1,1
iar_cair_fuin,0.6979,0.036,,0,0,1,1
iaun_lacha_corch,0.2148,0.045,,0,0,1,1
idhren_Elrim_hun,0.8424,0.012,,0,0,1,1
iphant_gwador_glandagol,1.135,0.022,,0,0,1,1
iphant_neledh_archam,0.3758,0.045,,0,0,1,1
lacha_eirien_fang,1.562,0.123,,0,0,1,1
lacha_saig_ulug,1.461,0.017,,0,0,1,1
lagor_gobennas_aiglos,2.021,0.053,,0,0,1,1
lebed_gaurwaith_fang,0.6869,0.057,,0,0,1,1
lebed_ithildin_galas,1.085,0.017,,0,0,1,1
lebed_saew_minuial,1.226,0.036,,0,0,1,1
limlug_gul_mir,0.4265,0.018,,0,0,1,1
lin_gador_talraph,0.9544,0.059,,0,0,1,1
loss_tann_melethron,2.111,0.039,,0,0,1,1
luith_hador_minuial,0.153,0.043,,0,0,1,1
lunt_saelor_Mirion,0.4604,0.009,,0,0,1,1
maecheneb_firiel_curunir,0.7878,0.012,,0,0,1,1
maethor_hal_glamog,0.6496,0.02,,0,0,1,1
magol_ai_rochir,0.9041,0.033,,0,0,1,1
magol_eredh_tathar,0.1822,0.352,,0,0,1,1
manadh_melethron_rovalug,0.4434,0.032,,0,0,1,1
melethron_thul_aranarth,2.292,0.032,,0,0,1,1
mil_ank_callon,0.1748,0.087,,0,0,1,1
minas_eglan_lebdas,0.3074,0.01,,0,0,1,1
minas_lebed_minai,0.2082,0.117,,0,0,1,1
mindon_grond_emel,0.09786,0.016,,0,0,1,1
mindon_tamin_ah,0.5972,0.044,,0,0,1,1
mithren_daen_acharn,0.4297,0.064,,0,0,1,1
mithril_espalass_Mirion,3.452,0.08,,0,0,1,1
morgul_acharn_gaurwaith,0.4429,0.151,,0,0,1,1
morn_tinuviel_cae,1.027,0.035,,0,0,1,1
mund_callon_merilin,0.4208,0.017,,0,0,1,1
mund_galas_rust,0.3608,0.036,,0,0,1,1
mund_gwador_alagos,0.7108,0.056,,0,0,1,1
nadhras_ylf_in,0.372,0.011,,0,0,1,1
nana_Ennor_rudh,1.712,0.054,,0,0,1,1
nana_dirnaith_limlug,0.2058,0.105,,0,0,1,1
nidh_rist_lost,0.2499,0.027,,0,0,1,1
nimp_alph_faen,0.2896,0.086,,0,0,1,1
nimp_braig_heron,0.9411,0.093,,0,0,1,1
nimp_imlad_lost,0.0642,0.083,,0,0,1,1
noroth_aranarth_faun,0.3902,0.168,,0,0,1,1
noroth_glandagol_rodwen,0.1035,0.027,,0,0,1,1
nost_pent_limlug,0.7775,0.042,,0,0,1,1
panas_aglareb_aear,0.6391,0.042,,0,0,1,1
per_iar_badhor,0.7491,0.01,,0,0,1,1
peredhel_nana_baneth,0.08582,0.03,,0,0,1,1
randir_celeb_Druadan,3.415,0.172,,0,0,1,1
rhach_lorn_Tawarwaith,0.3592,0.054,,0,0,1,1
rhach_ninglor_calad,1.654,0.041,,0,0,1,1
rhach_pilin_menel,1.303,0.03,,0,0,1,1
rhovan_suil_nath,0.2356,0.089,,0,0,1,1
riel_tobas_Tawarwaith,0.3687,0.014,,0,0,1,1
ris_aduial_laer,0.3253,0.009,,0,0,1,1
rist_lathron_saelor,0.5976,0.073,,0,0,1,1
roch_lhug_archam,1.867,0.02,,0,0,1,1
rochben_cugu_galenas,0.7732,0.025,,0,0,1,1
rochben_lagor_galad,0.558,0.016,,0,0,1,1
saer_amarth_balrog,0.5209,0.049,,0,0,1,1
saer_cabed_rom,0.4181,0.07,,0,0,1,1
saig_lost_duin,0.1031,0.087,,0,0,1,1
salab_dagnir_gobennas,0.3137,0.04,,0,0,1,1
suil_lebenedh_tang,0.412,0.007,,0,0,1,1
suil_mil_aeglir,0.7904,0.011,,0,0,1,1
tamin_dol_ylf,1.904,0.063,,0,0,1,1
tang_fervain_ai,0.6248,0.247,,0,0,1,1
thor_aeruil_narthan,0.4074,0.008,,0,0,1,1
tinuviel_tann_nidh,0.2978,0.05,,0,0,1,1
toll_rist_bragol,0.284,0.079,,0,0,1,1
uan_braig_amlug,0.1455,0.079,,0,0,1,1
uir_gaw_aeruil,0.1921,0.023,,0,0,1,1
yll_merilin_rach,1.701,0.045,,0,0,1,1
Dornhoth_gwend_nagol,0.4061,0.005,,0,0,1,1
Dornhoth_thurin_gwaloth,0.9992,0.063,,0,0,1,1
Eluwaith_amarth_iar,0.5666,0.06,,0,0,1,1
acharn_firion_morn,0.4958,0.044,,0,0,1,1
adab_amdir_gli,0.5834,0.148,,0,0,1,1
adar_law_agor,0.3292,0.043,,0,0,1,1
agarwaen_guldur_Ithil,0.9606,0.023,,0,0,1,1
alagos_rach_ris,1.172,0.012,,0,0,1,1
amdir_ruith_braig,1.387,0.053,,0,0,1,1
amloth_iphant_nur,0.8784,0.041,,0,0,1,1
andrann_galas_rochben,0.7642,0.022,,0,0,1,1
angos_pod_cabed,1.129,0.053,,0,0,1,1
ank_rovalug_eilian,0.4414,0.016,,0,0,1,1
anwar_thamas_agar,0.2549,0.017,,0,0,1,1
araf_lebenedh_nost,0.9432,0.039,,0,0,1,1
aranarth_rhovan_lasguil,0.8121,0.108,,0,0,1,1
aranarth_tobas_gellui,0.381,0.043,,0,0,1,1
balrog_gond_fuin,0.09704,0.04,,0,0,1,1
bass_myril_guldur,1.452,0.014,,0,0,1,1
bragol_galenas_raug,0.4713,0.014,,0,0,1,1
bronwe_riel_pilin,0.4657,0.016,,0,0,1,1
cae_cair_merilin,1.078,0.125,,0,0,1,1
cae_gwaloth_nagol,1.185,0.016,,0,0,1,1
callon_raef_espalass,0.4863,0.084,,0,0,1,1
callon_tobas_meldir,1.041,0.017,,0,0,1,1
cenedril_Eluwaith_cae,0.2158,0.01,,0,0,1,1
cirion_cabor_thurin,1.06,0.03,,0,0,1,1
cirion_gaur_gaw,0.6132,0.073,,0,0,1,1
cund_faen_nagol,0.3461,0.039,,0,0,1,1
duin_aegas_gwael,0.829,0.081,,0,0,1,1
duin_forodrim_lin,0.8778,0.049,,0,0,1,1
dunadan_baneth_magol,0.7334,0.022,,0,0,1,1
eglan_sador_galadhrim,0.5571,0.08,,0,0,1,1
eirien_minuial_nim,2.133,0.015,,0,0,1,1
elu_edlothiad_minai,1.78,0.101,,0,0,1,1
elu_thamas_gil,0.3567,0.011,,0,0,1,1
emel_archam_rusc,1.053,0.083,,0,0,1,1
ennorath_drafn_emel,0.4694,0.069,,0,0,1,1
erchion_magor_rach,1.068,0.142,,0,0,1,1
eredh_hadhod_lass,0.3492,0.012,,0,0,1,1
eryn_pent_tegilbor,0.2668,0.19,,0,0,1,1
firen_agor_rusc,0.4352,0.03,,0,0,1,1
firion_lorn_certh,0.7909,0.051,,0,0,1,1
fuin_minas_cair,0.09437,0.082,,0,0,1,1
galadhrim_noroth_duin,1.326,0.108,,0,0,1,1
galas_hu_corch,0.2701,0.007,,0,0,1,1
galas_tinuviel_nadhras,0.5118,0.056,,0,0,1,1
gath_celeb_uanui,0.5566,0.01,,0,0,1,1
gath_rodwen_suil,1.312,0.217,,0,0,1,1
gaurwaith_paich_ryn,1.566,0.061,,0,0,1,1
gaw_lebed_grond,0.2403,0.031,,0,0,1,1
glae_gul_sirion,0.552,0.127,,0,0,1,1
glae_ira_glamog,1.569,0.076,,0,0,1,1
glamor_cirion_adar,0.3944,0.048,,0,0,1,1
glamor_gwend_baug,0.8603,0.029,,0,0,1,1
gli_aderthad_hub,0.5559,0.016,,0,0,1,1
gwaloth_corch_Druadan,0.253,0.032,,0,0,1,1
gwaun_gwael_glandagol,1.529,0.009,,0,0,1,1
gwaun_manadh_hand,0.3785,0.065,,0,0,1,1
gwaun_ruith_amarth,0.08841,0.067,,0,0,1,1
gwilwileth_pennas_hend,0.8855,0.025,,0,0,1,1
hal_certh_pilin,0.3139,0.036,,0,0,1,1
hal_myril_bass,1.311,0.029,,0,0,1,1
hand_perian_navaer,1.042,0.209,,0,0,1,1
harad_nost_firen,1.103,0.079,,0,0,1,1
hast_nath_aiglos,0.6499,0.037,,0,0,1,1
heledh_aes_luith,0.9914,0.094,,0,0,1,1
heledh_tinnu_thamas,0.3427,0.017,,0,0,1,1
heron_barad_gwilwileth,0.532,0.027,,0,0,1,1
hwiniol_cirion_angos,1.513,0.029,,0,0,1,1
hwiniol_gwaun_callon,0.4047,0.093,,0,0,1,1
hwiniol_meril_minas,0.8586,0.034,,0,0,1,1
imlad_espalass_melethril,0.2143,0.057,,0,0,1,1
imloth_alae_mirdan,0.22,0.028,,0,0,1,1
ist_cenedril_daen,0.7841,0.054,,0,0,1,1
ithildin_firion_meril,0.5942,0.018,,0,0,1,1
ithildin_laes_aglareb,0.6871,0.006,,0,0,1,1
laer_hervess_celeb,0.1885,0.074,,0,0,1,1
laer_nell_randir,0.2266,0.034,,0,0,1,1
lain_echad_hend,0.1848,0.023,,0,0,1,1
lain_yll_imrad,0.4685,0.089,,0,0,1,1
lalaith_hud_dirnaith,0.5901,0.07,,0,0,1,1
lang_Ithil_hu,0.3096,0.049,,0,0,1,1
lass_fang_nadhras,0.4389,0.018,,0,0,1,1
lathron_echad_dol,0.2804,0.051,,0,0,1,1
lebenedh_dunadan_aerlinn,0.6753,0.077,,0,0,1,1
lebenedh_hwiniol_perian,0.45,0.029,,0,0,1,1
lend_faradrim_glamog,0.4707,0.054,,0,0,1,1
lorn_aglareb_grond,1.137,0.049,,0,0,1,1
lorn_magol_thavron,0.7416,0.012,,0,0,1,1
loss_cabor_rust,0.1719,0.027,,0,0,1,1
lunt_firion_gwaloth,0.2769,0.188,,0,0,1,1
maethor_glass_edlothiad,0.5257,0.015,,0,0,1,1
magol_rochben_adab,0.1792,0.034,,0,0,1,1
manadh_ennorath_nana,0.2116,0.05,,0,0,1,1
melethril_minas_ang,0.5442,0.036,,0,0,1,1
min_gil_lalaith,0.09545,0.239,,0,0,1,1
minas_corch_celair,1.305,0.047,,0,0,1,1
minas_fuin_midh,1.159,0.017,,0,0,1,1
minas_lebed_bellas,0.8317,0.075,,0,0,1,1
mirdan_gul_imrath,0.8415,0.046,,0,0,1,1
